artist_name,track_name,release_date,genre,lyrics
Queen,Flick of the Wrist,1974,Retro,"[Segue: Guitar Solo and Piano Intro]

[Verse 1]
""Dislocate your spine
If you don't sign"" he says
""I'll have you seeing double""
Mesmerize you when he's tongue-tied
Simply with those eyes (Ooh-ooh-ooh)
Synchronize your minds and see
The beast within him rise

[Pre-Chorus]
(Don't look back)
(Don't look back)
It's a rip-off

[Chorus]
(Flick of the wrist) and you're dead, baby
(Blow him a kiss) and you're mad
(Flick of the wrist) he'll eat your heart out
(A dig in the ribs) and then a kick in the head
He's taken an arm and taken a leg
(All this time, honey)
Baby, you've been had

[Verse 2]
""Intoxicate your brain
With what I'm saying
If not you'll lie in knee-deep trouble”
""Prostitute yourself"" he says
""Castrate your human pride (Ooh-ooh-ooh)
Sacrifice your leisure days
Let me squeeze you 'till you've dried""

[Pre-Chorus]
(Don't look back)
(Don't look back)
It's a rip-off

[Guitar Solo]
(Ahh!)
(Ahh!)
(Ahh!)

[Verse 3]
Work my fingers to my bones
I scream with pain
I still make no impression
Seduce you with his money-make machine
Cross-collateralize (big-time money, money!)
Reduce you to a Muzak-fake machine
Then the last goodbye
(It's a rip-off)

[Chorus]
(Flick of the wrist) and you're dead, baby
(Blow him a kiss) and you're mad
(Flick of the wrist) he'll eat your heart out
(A dig in the ribs) and then a kick in the head
He's taken an arm and taken a leg
(All this time, honey)
Baby, you've been had"
Queen,Sheer Heart Attack,1977,Retro,"[Verse 1]
Well, you're just seventeen
All you wanna do is disappear
You know what I mean
There's a lot of space between our ears
The way that you touch don't feel nothing

[Pre-Chorus]
Hey, hey, hey, hey
It was the DNA
Hey, hey, hey, hey
That made me this way
Do you know, do you know, do you know
Just how I feel?
Do you know, do you know, do you know
Just how I feel?

[Chorus]
Sheer heart attack
Sheer heart attack
Real cardiac
I feel so
Inar-inar-inar-inar-inar-inar-inar-inarticulate

[Verse 2]
Gotta feeling, gotta feeling
Gotta feeling, like I'm paralyzed
It ain't no, it ain't no
It ain't no, it ain't no surprise
Turn on the TV
Let it drip right down in your eyes

[Pre-Chorus]
Hey, hey, hey, hey
It was the DNA
Hey, hey, hey, hey
That made me this way
Do you know, do you know, do you know
Just how I feel?
Do you know, do you know, do you know
Just how I feel?

[Chorus]
Sheer heart attack
Sheer heart attack
Real cardiac
I feel so inar-inar-inar-inar
Inar-inar-inar-inarticulate

[Bridge]
Just how I feel
Do you know, do you know, do you know
Just how I feel?

[Instrumental Break]

[Pre-Chorus]
Do you know, do you know, do you know
Just how I feel?
Do you know, do you know, do you know
Just how I feel?

[Chorus]
Sheer heart attack
Sheer heart attack
Real cardiac"
Queen,The Fairy Feller’s Master-Stroke,1974,Retro,"[Segue: Intro]
He's a fairy feller

[Verse 1]
The fairy folk have gathered ‘round the new moon shine
To see the feller crack a nut at night's noontime
To swing his axe he swears
As he climbs he dares
To deliver (The master-stroke)

[Verse 2]
Ploughman, ""Waggoner Will"", and types
Politician with senatorial pipe
He's a dilly-dally-o
Pedagogue squinting, wears a frown
And a satyr peers under lady's gown
Dirty fellow, what a dirty laddio
Tatterdemalion and a junketer
There's a thief and a dragonfly trumpeter
He's my hero (Ahhh!)

[Refrain]
Fairy dandy tickling the fancy
Of his lady friend
The nymph in yellow
(Can we see the master-stroke?)
What a quaere fellow

[Instrumental Bridge]

[Bridge]
Soldier, sailor, tinker, tailor, ploughboy
Waiting to hear the sound
And the arch-magician presides
He is the leader

[Verse 3]
Oberon and Titania
Watched by a harridan
Mab is the queen
And there's a good apothecary man
Come to say hello

[Refrain]
Fairy dandy tickling the fancy
Of his lady friend
The nymph in yellow
What a quaere fellow

[Outro]
The ostler stares
With hands on his knees
Come on, Mr. Feller
Crack it open if you please

[Transition into Nevermore]"
Queen,Dreamer’s Ball,1978,Retro,"[Guitar Solo Intro]

[Verse 1]
Oh, I used to be your baby
Used to be your pride and joy, hmm
You used to take me dancing
Just like any other boy
But now you've found another partner
You've left me like a broken toy

[Verse 2]
Oh, it's someone else you're taking
Someone else you're playing to
Honey, though I'm aching
Know just what I have to do
If I can't have you when I'm waking
I'll go to sleep and dream I'm with you

[Chorus]
Oh take me, take me
Take me to the dreamers' ball
I'll be right on time
And I'll dress so fine
You're going to love me
When you see me
I won't have to worry
Take me, take me
Promise not to wake me
'Til it's morning, it's all been true

[Bridge]
What d'you say about that, hey honey?
You gonna take me
To that dreamers' ball?
I'd like that
Right on that 42nd street
Way down, downtown dreamers' ball

[Chorus]
Oh take me, take me
Take me I'm your plaything now
You make my life worthwhile
With the slightest smile
Or destroy me with a barely
Perceptible whisper
Gently take me
Remember I'll be dreaming
Of my baby at the dreamer's ball

[Outro]
Take me, hold me
Remember what you told me
You'd meet me at the dreamers' ball
I'll meet you at the dreamers' ball"
Queen,My Fairy King,1973,Retro,"[Intro]
Ah-ah

[Verse 1]
In the land where horses born with eagle wings
And honey bees have lost their stings
There's singing forever (Ooh, yeah)
Lion's den with fallow deer
And rivers made from wine so clear
Flow on and on forever
Dragons fly like sparrows through the air
And baby lambs where Samson dares
To go on, on, on, on
(Oh-oh-oh-oh-oh)

[Verse 2]
My fairy king (He rules the air and turns the tides)
He rules the air and can see things that are not there
For you and me to see (Ooh, yeah)
My fairy king (He guides the winds)
He can do right and nothing wrong

[Verse 3]
(Ah) Then came man to savage in the night
To run like thieves and to kill like knives
To take away the power from the magic hand
To bring about the ruin to the promised land
(Ooh, ooh)

[Verse 4]
They turn milk into sour, like the blue in the blood of my veins
(Why can't you see it?)
Fire burnin' in hell with the cry of screaming pain
(Son of Heaven set me free and let me go)
Sea turns dry, no salt from sand
And seasons fly no helping hand
Teeth don't shine like pearls for poor men's eyes (No more)

[Bridge]
Someone, someone
Has drained the colour from my wings
Broken my fairy circle ring
And shamed the king in all his pride
Changed the winds and wronged the tides
Oh, Mother Mercury (Mercury)
Look what they've done to me (Yeah)
I cannot run, I cannot hide

[Instrumental Outro]"
Queen,White Queen (As It Began),1974,Retro,"[Intro]

[Chorus]
So sad, her eyes
Smiling, dark eyes
So sad, her eyes
As it began

[Verse 1]
On such a breathless night as this
Upon my brow, the lightest kiss
I walked alone
And all around the air did say
My lady soon will stir this way
In sorrow known
The white Queen walks
And the night grows pale
Stars of lovingness in her hair

[Chorus]
Needing, unheard
Pleading one word
So sad, my eyes
She cannot see

[Verse 2]
How did thee fare? What have thee seen?
The mother of the willow green
I call her name
And 'neath her window have I stayed
I loved the footsteps that she made
And when she came
White Queen, how my heart did ache
And dry my lips, no word would make
So still I wait

[Guitar Solo]

[Verse 3]
My goddess hear my darkest fear
I speak too late
It's forevermore that I wait

[Chorus]
Dear friend, goodbye
No tears in my eyes
So sad, it ends
As it began"
Queen,Son and Daughter,1973,Retro,"[Intro]
I want you, ah, woman

[Verse 1]
Tried to be a son and daughter
Rolled into one
You said you'd equal any man
For having your fun

[Pre-Chorus]
Ooh, now didn't you feel surprised to find
The cap just didn't fit?
The world expects a man
To buckle down and to shovel shit
What'll you do for loving
When it's only just begun?

[Chorus]
I want you to be a woman, yeah

[Verse 2]
Tried to be a teacher
And a fisher of men
An equal people preacher
Will you lead us all the same?

[Pre-Chorus]
Well, I travelled around the world and found
A brand new word for day
Watching the time, mustn't linger behind
Pardon me, I have to get away
Ooh, what'll you think of heaven
If it's back from where you came?

[Chorus]
I want you to be a woman

[Outro]
I want you to be a woman, yeah
You know I'm gonna save the world
Now you've just begun, alright!"
Queen,Dragon Attack,1980,Retro,"[Intro]
Ooh, yeah
Ha, yeah

[Verse 1]
Take me to the room
Where the red's all red
Take me out of my head
Is what I said
Yeah, ow!
Hey, take me to the room
Where the green's all green
And from what I've seen
It's hot, it's-a mean
Ay

[Chorus]
I'm gonna use my stack
It's gotta be Mack
Gonna get me on the track
Got a dragon on my back
Ohhh

[Verse 2]
Take me to the room
Where the beat's all round
Gonna eat that sound
Yeah, yeah, yeah, yeah
Take me to the room
Where the black's all white
And the white's all black
Take me back to the shack, shack

[Chorus]
She don't take no prisoners
She gonna give me the business
Got a dragon on my back
Hey, it's a dragon attack

[Drum Solo]
Get down

[Bass Solo]
Nice and slow
Woo!
Hey, hey!
Alright!

[Guitar Solo]
Yeah!
Oh yeah-yeah-yeah-yeah, alright

[Bridge]
(She's low down) she don't take no prisoners
(Go down) she gonna give me the business
(No time) yeah, chained to the rack!
(Showtime) got a dragon on my back
(Showdown) go find another customer
(Slow down, I gotta make my way!)
Yeah, so mean!
Yeah-yeah, yeah-yeah

[Outro]
Oh, on my way, yeah
On my way, hey
Alright
Ah look out!"
Queen,Headlong,1991,Retro,"[Intro]
And you're rushing headlong
You've got a new goal
And you're rushing headlong
Out of control
And you think you're so strong
But there ain't no stopping
And there's nothing you can do about it
Nothing you can do, no
There's nothing you can do about it
No, there's nothing you can, nothing you can
Nothing you can do about it

[Chorus]
And you're rushing headlong
You've got a new goal
And you're rushing headlong
Out of control
And you think you're so strong
But there ain't no stopping, no
There's nothing you can do about it
Yeah!

[Verse 1]
Hey, he used to be a man
With a stick in his hand
(Hoop diddy, diddy, hoop diddy do)
She used to be a woman
With a hot dog stand
(Hoop diddy, diddy, hoop diddy do)
Now you've got soup in the laundry bag
Now you've got strings
You're gonna lose your rag
You're getting in a fight
Then it ain't so groovy
When you're screaming in the night
Let me out of this cheap B-movie!

[Chorus]
Headlong, down the highway
And you're rushing headlong
Out of control
And you think you're so strong
But there ain't no stopping
And you can't stop rocking
And there's nothing you can, nothing you can
Nothing you can do about it

[Verse 2]
When a red-hot man
Meets a white-hot lady
(Hoop diddy, diddy, hoop diddy do)
Soon the fire starts raging
Gets you more than half crazy
(Hoop diddy, diddy, hoop diddy do)
Ooh, now they start freaking
Everywhere you turn
You can't start walking
'Cause your feet got burned
It ain't no time to figure wrong from right
Because reason's out of the window
Better hold on tight

[Chorus]
You're rushing headlong
Headlong
Out of control (Yeah!)
And you think you're so strong
There ain't no stopping
And there's nothing you, nothing you
Nothing you can do about it at all

[Guitar Solo]
Yeah, yeah
Alright, go!

[Chorus]
And you're rushing headlong
Down the highway
And you're rushing headlong
Out of control
And you think you're so strong
But there ain't no stopping
There's nothing, nothing
Nothing you can do about it, yeah

[Outro]
Ha ha
Headlong
Yeah, yeah, yeah (Rushing)
Headlong
Headlong
Headlong
Gnoldaeh, gnoldaeh, gnoldaeh, gnoldaeh"
Queen,Bohemian Rhapsody (2011 Remaster),2018,Retro,"[Intro]
Is this the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Any way the wind blows doesn't really matter to me, to me

[Verse 1]
Mama, just killed a man
Put a gun against his head, pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooh, didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really matters

[Verse 2]
Too late, my time has come
Sends shivers down my spine, body's aching all the time
Goodbye, everybody, I've got to go
Gotta leave you all behind and face the truth
Mama, ooh (Any way the wind blows)
I don't want to die
I sometimes wish I'd never been born at all

[Verse 3]
I see a little silhouetto of a man
Scaramouche, Scaramouche, will you do the Fandango?
Thunderbolt and lightning, very, very fright'ning me
(Galileo) Galileo (Galileo) Galileo, Galileo Figaro magnifico
I'm just a poor boy, nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosity
Easy come, easy go, will you let me go?
Bismillah! No, we will not let you go
(Let him go!) Bismillah! We will not let you go
(Let him go!) Bismillah! We will not let you go
(Let me go) Will not let you go
(Let me go) Will not let you go
(Never let me go) Ah
No, no, no, no, no, no, no
(Oh mamma mia, mamma mia) Mamma mia, let me go
Beelzebub has a devil put aside for me, for me, for me!

[Verse 4]
So you think you can stone me and spit in my eye?
So you think you can love me and leave me to die?
Oh, baby, can't do this to me, baby!
Just gotta get out, just gotta get right outta here!

[Outro]
Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
Any way the wind blows"
